coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
0.0923816290931434,0.12632483682896872,0.058438421357318096,vendor_iv_cross_underlying_one_way_cluster,13448,9.589184054853381e-08,0.5893346387655827,0.017318281358007087,5.334341623363849,C(quote_date)[T.Timestamp('2020-03-12 00:00:00')]
0.0698716033970241,0.11317319089582421,0.026570015898223984,vendor_iv_cross_underlying_one_way_cluster,13448,0.0015636422308614854,0.5893346387655827,0.022093052648088186,3.1626052094286035,C(quote_date)[T.Timestamp('2020-03-13 00:00:00')]
0.1953858847802264,0.22048497492140362,0.17028679463904917,vendor_iv_cross_underlying_one_way_cluster,13448,1.4677076270342499e-52,0.5893346387655827,0.012805893546593533,15.25749718825365,C(quote_date)[T.Timestamp('2020-03-16 00:00:00')]
0.06295927002120422,0.08088487248688545,0.04503366755552299,vendor_iv_cross_underlying_one_way_cluster,13448,5.823925576085836e-12,0.5893346387655827,0.009145883601472319,6.883891460314336,C(quote_date)[T.Timestamp('2020-03-17 00:00:00')]
0.02828466289212795,0.04475014685890953,0.011819178925346372,vendor_iv_cross_underlying_one_way_cluster,13448,0.0007603025915340072,0.5893346387655827,0.008400911494629093,3.366856431020732,C(quote_date)[T.Timestamp('2020-03-18 00:00:00')]
0.01188792377302604,0.03658917332637979,-0.012813325780327709,vendor_iv_cross_underlying_one_way_cluster,13448,0.34554375277936744,0.5893346387655827,0.01260290992497518,0.9432681693191941,C(quote_date)[T.Timestamp('2020-03-19 00:00:00')]
0.026964603627024165,0.06319169716206216,-0.009262489908013836,vendor_iv_cross_underlying_one_way_cluster,13448,0.14460824730410837,0.5893346387655827,0.018483550626844522,1.4588432802441222,C(quote_date)[T.Timestamp('2020-03-20 00:00:00')]
0.07537784587616285,0.09816115625052707,0.05259453550179862,vendor_iv_cross_underlying_one_way_cluster,13448,8.90398194135852e-11,0.5893346387655827,0.011624351546291704,6.484477484699713,C(quote_date)[T.Timestamp('2020-03-23 00:00:00')]
0.02256673293537162,0.06602674374925202,-0.020893277878508774,vendor_iv_cross_underlying_one_way_cluster,13448,0.3088125537077605,0.5893346387655827,0.02217388235533276,1.0177168153841305,C(quote_date)[T.Timestamp('2020-03-24 00:00:00')]
0.036585495190549336,0.06940530832831668,0.0037656820527819865,vendor_iv_cross_underlying_one_way_cluster,13448,0.028900105389707234,0.5893346387655827,0.016745110316641453,2.18484647152132,C(quote_date)[T.Timestamp('2020-03-25 00:00:00')]
0.018907223697283308,0.030368156976595034,0.007446290417971584,vendor_iv_cross_underlying_one_way_cluster,13448,0.0012233751976758291,0.5893346387655827,0.005847522388020446,3.2333734601884863,C(quote_date)[T.Timestamp('2020-03-26 00:00:00')]
0.015786717496462068,0.022223644190913563,0.009349790802010573,vendor_iv_cross_underlying_one_way_cluster,13448,1.5332019553868503e-06,0.5893346387655827,0.003284206620746683,4.806858800154562,C(quote_date)[T.Timestamp('2020-03-27 00:00:00')]
0.042701433206673335,0.05812849787640957,0.0272743685369371,vendor_iv_cross_underlying_one_way_cluster,13448,5.792414956834205e-08,0.5893346387655827,0.00787109599534632,5.425093688594318,C(quote_date)[T.Timestamp('2020-03-30 00:00:00')]
0.017857578438338406,0.029096667364667705,0.006618489512009105,vendor_iv_cross_underlying_one_way_cluster,13448,0.0018447557806435249,0.5893346387655827,0.00573433441378607,3.114150161073012,C(quote_date)[T.Timestamp('2020-03-31 00:00:00')]
0.03404893571990838,0.05808589278554145,0.010011978654275305,vendor_iv_cross_underlying_one_way_cluster,13448,0.005497523210447931,0.5893346387655827,0.012263978958406136,2.776336769280749,C(quote_date)[T.Timestamp('2020-04-01 00:00:00')]
0.01219702148047724,0.03504776359396526,-0.010653720633010778,vendor_iv_cross_underlying_one_way_cluster,13448,0.29548331989548704,0.5893346387655827,0.011658756127016496,1.046168334563019,C(quote_date)[T.Timestamp('2020-04-02 00:00:00')]
0.0025898848137547925,0.009352803435998605,-0.00417303380848902,vendor_iv_cross_underlying_one_way_cluster,13448,0.4529081763696491,0.5893346387655827,0.0034505320891551334,0.7505754900511383,C(quote_date)[T.Timestamp('2020-04-03 00:00:00')]
0.0271808964571002,0.04771251722813732,0.0066492756860630844,vendor_iv_cross_underlying_one_way_cluster,13448,0.009467107677671973,0.5893346387655827,0.010475509209856876,2.5947088501935998,C(quote_date)[T.Timestamp('2020-04-06 00:00:00')]
0.005474494283299203,0.017121684306755314,-0.006172695740156907,vendor_iv_cross_underlying_one_way_cluster,13448,0.35692718729465356,0.5893346387655827,0.005942553085325883,0.9212360755880379,C(quote_date)[T.Timestamp('2020-04-07 00:00:00')]
