crossed_market_rows,expiries,maximum_spot,minimum_spot,quote_date,raw_rows,strikes,underlying
0,16,223.2,223.2,2022-01-25T00:00:00,1356,202,NVDA
0,16,228.13,228.13,2022-01-26T00:00:00,1410,202,NVDA
0,17,219.4,219.4,2022-01-27T00:00:00,1426,202,NVDA
0,18,228.54,228.54,2022-01-28T00:00:00,1509,202,NVDA
0,17,245.01,245.01,2022-01-31T00:00:00,1428,201,NVDA
0,17,246.44,246.44,2022-02-01T00:00:00,1428,201,NVDA
0,17,252.5,252.5,2022-02-02T00:00:00,1438,201,NVDA
0,18,239.44,239.44,2022-02-03T00:00:00,1454,201,NVDA
0,18,243.11,243.11,2022-02-04T00:00:00,1491,201,NVDA
0,17,247.69,247.69,2022-02-07T00:00:00,1421,198,NVDA
0,17,251.09,251.09,2022-02-08T00:00:00,1421,198,NVDA
0,17,267.08,267.08,2022-02-09T00:00:00,1440,207,NVDA
0,18,258.4,258.4,2022-02-10T00:00:00,1496,207,NVDA
0,18,239.41,239.41,2022-02-11T00:00:00,1496,207,NVDA
0,17,242.68,242.68,2022-02-14T00:00:00,1427,207,NVDA
0,17,265.02,265.02,2022-02-15T00:00:00,1427,207,NVDA
0,17,265.15,265.15,2022-02-16T00:00:00,1448,211,NVDA
0,17,245.25,245.25,2022-02-17T00:00:00,1450,211,NVDA
0,17,236.38,236.38,2022-02-18T00:00:00,1475,211,NVDA
0,16,236.42,236.42,2022-02-21T00:00:00,1361,206,NVDA
0,16,234.12,234.12,2022-02-22T00:00:00,1382,206,NVDA
0,17,223.82,223.82,2022-02-23T00:00:00,1444,206,NVDA
0,18,237.19,237.19,2022-02-24T00:00:00,1493,206,NVDA
0,18,241.58,241.58,2022-02-25T00:00:00,1511,206,NVDA
0,17,243.89,243.89,2022-02-28T00:00:00,1424,195,NVDA
0,17,234.78,234.78,2022-03-01T00:00:00,1424,195,NVDA
0,17,242.21,242.21,2022-03-02T00:00:00,1424,195,NVDA
0,18,237.14,237.14,2022-03-03T00:00:00,1444,195,NVDA
0,18,229.23,229.23,2022-03-04T00:00:00,1479,195,NVDA
0,17,213.4,213.4,2022-03-07T00:00:00,1391,195,NVDA
0,17,215.1,215.1,2022-03-08T00:00:00,1395,195,NVDA
0,17,230.14,230.14,2022-03-09T00:00:00,1419,202,NVDA
0,18,226.53,226.53,2022-03-10T00:00:00,1440,202,NVDA
0,18,220.78,220.78,2022-03-11T00:00:00,1473,202,NVDA
0,17,213.18,213.18,2022-03-14T00:00:00,1405,202,NVDA
0,17,229.73,229.73,2022-03-15T00:00:00,1420,203,NVDA
0,17,245.0,245.0,2022-03-16T00:00:00,1420,203,NVDA
0,17,247.74,247.74,2022-03-17T00:00:00,1423,203,NVDA
0,17,264.44,264.44,2022-03-18T00:00:00,1423,203,NVDA
0,16,267.4,267.4,2022-03-21T00:00:00,1310,181,NVDA
0,16,265.25,265.25,2022-03-22T00:00:00,1342,189,NVDA
0,16,256.11,256.11,2022-03-23T00:00:00,1387,189,NVDA
0,17,281.57,281.57,2022-03-24T00:00:00,1418,189,NVDA
0,18,277.17,277.17,2022-03-25T00:00:00,1512,191,NVDA
0,17,282.17,282.17,2022-03-28T00:00:00,1409,183,NVDA
0,17,286.53,286.53,2022-03-29T00:00:00,1409,183,NVDA
0,17,276.82,276.82,2022-03-30T00:00:00,1409,183,NVDA
3,18,272.84,272.84,2022-03-31T00:00:00,1444,183,NVDA
0,18,267.22,267.22,2022-04-01T00:00:00,1467,183,NVDA
0,17,273.6,273.6,2022-04-04T00:00:00,1391,177,NVDA
0,17,259.33,259.33,2022-04-05T00:00:00,1405,182,NVDA
0,17,243.89,243.89,2022-04-06T00:00:00,1408,182,NVDA
0,18,242.02,242.02,2022-04-07T00:00:00,1434,182,NVDA
0,18,231.24,231.24,2022-04-08T00:00:00,1467,182,NVDA
0,17,219.23,219.23,2022-04-11T00:00:00,1396,182,NVDA
0,18,215.0,215.0,2022-04-12T00:00:00,1473,182,NVDA
0,18,222.01,222.01,2022-04-13T00:00:00,1497,182,NVDA
2,19,212.6,212.6,2022-04-14T00:00:00,1542,182,NVDA
0,18,212.58,212.58,2022-04-15T00:00:00,1436,176,NVDA
0,18,217.92,217.92,2022-04-18T00:00:00,1456,176,NVDA
0,18,221.93,221.93,2022-04-19T00:00:00,1469,176,NVDA
0,18,214.77,214.77,2022-04-20T00:00:00,1472,176,NVDA
0,19,201.77,201.77,2022-04-21T00:00:00,1498,176,NVDA
0,19,195.09,195.09,2022-04-22T00:00:00,1524,176,NVDA
0,18,199.08,199.08,2022-04-25T00:00:00,1447,173,NVDA
0,18,187.86,187.86,2022-04-26T00:00:00,1494,193,NVDA
0,18,184.06,184.06,2022-04-27T00:00:00,1501,193,NVDA
0,19,197.84,197.84,2022-04-28T00:00:00,1520,193,NVDA
0,19,185.46,185.46,2022-04-29T00:00:00,1520,193,NVDA
0,18,195.36,195.36,2022-05-02T00:00:00,1469,189,NVDA
0,18,196.11,196.11,2022-05-03T00:00:00,1473,189,NVDA
0,18,203.29,203.29,2022-05-04T00:00:00,1483,189,NVDA
0,19,188.81,188.81,2022-05-05T00:00:00,1503,189,NVDA
0,19,186.89,186.89,2022-05-06T00:00:00,1503,189,NVDA
0,18,169.7,169.7,2022-05-09T00:00:00,1403,189,NVDA
0,18,175.91,175.91,2022-05-10T00:00:00,1403,189,NVDA
8,19,161.84,161.84,2022-05-12T00:00:00,1453,189,NVDA
0,19,176.99,176.99,2022-05-13T00:00:00,1481,189,NVDA
0,18,172.53,172.53,2022-05-16T00:00:00,1431,168,NVDA
0,18,181.81,181.81,2022-05-17T00:00:00,1431,168,NVDA
0,18,169.42,169.42,2022-05-18T00:00:00,1431,168,NVDA
0,18,171.19,171.19,2022-05-19T00:00:00,1432,168,NVDA
0,18,167.04,167.04,2022-05-20T00:00:00,1467,196,NVDA
0,17,169.02,169.02,2022-05-23T00:00:00,1395,195,NVDA
0,18,161.72,161.72,2022-05-24T00:00:00,1453,195,NVDA
0,18,169.84,169.84,2022-05-25T00:00:00,1503,203,NVDA
0,19,178.52,178.52,2022-05-26T00:00:00,1515,203,NVDA
0,19,187.99,187.99,2022-05-27T00:00:00,1546,203,NVDA
1,18,188.11,188.11,2022-05-30T00:00:00,1432,203,NVDA
0,18,186.47,186.47,2022-05-31T00:00:00,1458,203,NVDA
0,18,183.01,183.01,2022-06-01T00:00:00,1458,203,NVDA
0,19,195.91,195.91,2022-06-02T00:00:00,1473,203,NVDA
0,19,187.17,187.17,2022-06-03T00:00:00,1504,203,NVDA
0,18,187.8,187.8,2022-06-06T00:00:00,1404,186,NVDA
0,18,189.25,189.25,2022-06-07T00:00:00,1410,186,NVDA
0,18,186.49,186.49,2022-06-08T00:00:00,1420,186,NVDA
2,19,180.45,180.45,2022-06-09T00:00:00,1434,186,NVDA
0,19,169.74,169.74,2022-06-10T00:00:00,1465,186,NVDA
0,18,156.45,156.45,2022-06-13T00:00:00,1396,175,NVDA
0,18,158.38,158.38,2022-06-14T00:00:00,1396,175,NVDA
0,18,165.34,165.34,2022-06-15T00:00:00,1396,175,NVDA
0,18,156.06,156.06,2022-06-16T00:00:00,1402,175,NVDA
0,17,158.8,158.8,2022-06-20T00:00:00,1350,202,NVDA
0,17,165.58,165.58,2022-06-21T00:00:00,1350,202,NVDA
0,17,163.6,163.6,2022-06-22T00:00:00,1376,202,NVDA
0,18,162.27,162.27,2022-06-23T00:00:00,1389,202,NVDA
9,17,168.68,168.68,2022-06-27T00:00:00,1368,196,NVDA
0,17,159.84,159.84,2022-06-28T00:00:00,1368,196,NVDA
0,17,155.43,155.43,2022-06-29T00:00:00,1368,196,NVDA
0,18,151.69,151.69,2022-06-30T00:00:00,1404,196,NVDA
0,18,145.2,145.2,2022-07-01T00:00:00,1414,196,NVDA
0,17,145.23,145.23,2022-07-04T00:00:00,1332,196,NVDA
0,17,149.66,149.66,2022-07-05T00:00:00,1362,196,NVDA
0,17,151.31,151.31,2022-07-06T00:00:00,1362,196,NVDA
0,18,158.49,158.49,2022-07-07T00:00:00,1396,196,NVDA
0,18,158.37,158.37,2022-07-08T00:00:00,1396,196,NVDA
0,17,151.52,151.52,2022-07-11T00:00:00,1371,207,NVDA
0,17,151.62,151.62,2022-07-13T00:00:00,1371,207,NVDA
0,17,153.72,153.72,2022-07-14T00:00:00,1379,207,NVDA
0,17,157.62,157.62,2022-07-15T00:00:00,1382,207,NVDA
0,16,160.99,160.99,2022-07-18T00:00:00,1318,207,NVDA
0,16,169.9,169.9,2022-07-19T00:00:00,1320,207,NVDA
0,16,178.05,178.05,2022-07-20T00:00:00,1320,207,NVDA
0,17,180.5,180.5,2022-07-21T00:00:00,1357,207,NVDA
0,17,173.19,173.19,2022-07-22T00:00:00,1357,207,NVDA
1,16,170.3,170.3,2022-07-25T00:00:00,1302,203,NVDA
0,16,165.3,165.3,2022-07-26T00:00:00,1302,203,NVDA
0,17,177.9,177.9,2022-07-27T00:00:00,1358,203,NVDA
0,18,179.85,179.85,2022-07-28T00:00:00,1392,203,NVDA
0,18,181.6,181.6,2022-07-29T00:00:00,1404,203,NVDA
0,17,184.42,184.42,2022-08-01T00:00:00,1333,194,NVDA
0,17,185.26,185.26,2022-08-02T00:00:00,1335,194,NVDA
1,17,188.92,188.92,2022-08-03T00:00:00,1335,194,NVDA
1,18,192.15,192.15,2022-08-04T00:00:00,1367,194,NVDA
2,18,189.88,189.88,2022-08-05T00:00:00,1380,194,NVDA
2,17,177.98,177.98,2022-08-08T00:00:00,1312,189,NVDA
3,17,170.85,170.85,2022-08-09T00:00:00,1312,189,NVDA
4,17,180.97,180.97,2022-08-10T00:00:00,1318,189,NVDA
3,18,179.44,179.44,2022-08-11T00:00:00,1347,189,NVDA
3,18,187.08,187.08,2022-08-12T00:00:00,1347,189,NVDA
3,17,190.31,190.31,2022-08-15T00:00:00,1295,186,NVDA
3,17,188.75,188.75,2022-08-16T00:00:00,1305,186,NVDA
3,17,183.35,183.35,2022-08-17T00:00:00,1305,186,NVDA
3,17,187.73,187.73,2022-08-18T00:00:00,1306,186,NVDA
3,17,178.48,178.48,2022-08-19T00:00:00,1306,186,NVDA
3,16,170.36,170.36,2022-08-22T00:00:00,1263,187,NVDA
5,16,171.87,171.87,2022-08-23T00:00:00,1265,189,NVDA
2,16,171.98,171.98,2022-08-24T00:00:00,1265,189,NVDA
7,17,179.15,179.15,2022-08-25T00:00:00,1295,189,NVDA
8,17,162.51,162.51,2022-08-26T00:00:00,1321,189,NVDA
7,16,157.97,157.97,2022-08-29T00:00:00,1265,189,NVDA
7,16,154.7,154.7,2022-08-30T00:00:00,1270,194,NVDA
7,17,150.98,150.98,2022-08-31T00:00:00,1323,196,NVDA
8,18,139.36,139.36,2022-09-01T00:00:00,1352,196,NVDA
9,18,136.53,136.53,2022-09-02T00:00:00,1383,196,NVDA
7,17,136.47,136.47,2022-09-05T00:00:00,1308,196,NVDA
6,17,134.65,134.65,2022-09-06T00:00:00,1329,196,NVDA
7,17,137.15,137.15,2022-09-07T00:00:00,1346,206,NVDA
7,18,139.91,139.91,2022-09-08T00:00:00,1383,206,NVDA
9,18,143.88,143.88,2022-09-09T00:00:00,1395,206,NVDA
5,18,145.05,145.05,2022-09-12T00:00:00,1385,202,NVDA
5,18,131.3,131.3,2022-09-13T00:00:00,1385,202,NVDA
6,18,131.29,131.29,2022-09-14T00:00:00,1385,202,NVDA
5,18,129.3,129.3,2022-09-15T00:00:00,1397,205,NVDA
4,18,131.98,131.98,2022-09-16T00:00:00,1414,212,NVDA
2,17,133.82,133.82,2022-09-19T00:00:00,1303,195,NVDA
2,17,131.74,131.74,2022-09-20T00:00:00,1318,197,NVDA
2,17,132.55,132.55,2022-09-21T00:00:00,1318,197,NVDA
2,18,125.59,125.59,2022-09-22T00:00:00,1349,197,NVDA
2,18,125.21,125.21,2022-09-23T00:00:00,1360,197,NVDA
3,17,122.23,122.23,2022-09-26T00:00:00,1319,204,NVDA
2,17,124.1,124.1,2022-09-27T00:00:00,1319,204,NVDA
2,17,127.31,127.31,2022-09-28T00:00:00,1319,204,NVDA
2,18,122.25,122.25,2022-09-29T00:00:00,1352,204,NVDA
2,18,121.37,121.37,2022-09-30T00:00:00,1352,204,NVDA
5,17,125.14,125.14,2022-10-03T00:00:00,1262,204,NVDA
0,17,131.71,131.71,2022-10-04T00:00:00,1262,204,NVDA
0,17,132.09,132.09,2022-10-05T00:00:00,1262,204,NVDA
0,18,131.29,131.29,2022-10-06T00:00:00,1370,204,NVDA
0,18,120.77,120.77,2022-10-07T00:00:00,1418,204,NVDA
0,17,116.72,116.72,2022-10-10T00:00:00,1330,199,NVDA
0,17,115.85,115.85,2022-10-11T00:00:00,1330,199,NVDA
0,17,115.01,115.01,2022-10-12T00:00:00,1330,199,NVDA
0,18,119.62,119.62,2022-10-13T00:00:00,1396,199,NVDA
0,18,112.32,112.32,2022-10-14T00:00:00,1453,207,NVDA
0,17,118.9,118.9,2022-10-17T00:00:00,1377,202,NVDA
0,17,119.69,119.69,2022-10-18T00:00:00,1394,206,NVDA
0,17,120.53,120.53,2022-10-19T00:00:00,1394,206,NVDA
0,17,121.86,121.86,2022-10-20T00:00:00,1400,207,NVDA
0,17,124.66,124.66,2022-10-21T00:00:00,1400,207,NVDA
0,16,125.97,125.97,2022-10-24T00:00:00,1305,207,NVDA
1,16,132.57,132.57,2022-10-25T00:00:00,1305,207,NVDA
0,16,128.96,128.96,2022-10-26T00:00:00,1305,207,NVDA
0,17,131.75,131.75,2022-10-27T00:00:00,1346,207,NVDA
0,17,138.34,138.34,2022-10-28T00:00:00,1390,207,NVDA
0,16,135.0,135.0,2022-10-31T00:00:00,1297,191,NVDA
0,16,135.42,135.42,2022-11-01T00:00:00,1316,200,NVDA
0,16,132.18,132.18,2022-11-02T00:00:00,1316,200,NVDA
0,16,134.21,134.21,2022-11-03T00:00:00,1316,200,NVDA
0,17,141.76,141.76,2022-11-04T00:00:00,1393,200,NVDA
0,16,143.02,143.02,2022-11-07T00:00:00,1321,200,NVDA
0,16,146.02,146.02,2022-11-08T00:00:00,1321,200,NVDA
0,16,137.81,137.81,2022-11-09T00:00:00,1329,200,NVDA
0,17,157.49,157.49,2022-11-10T00:00:00,1356,200,NVDA
0,17,163.3,163.3,2022-11-11T00:00:00,1387,200,NVDA
0,16,163.16,163.16,2022-11-14T00:00:00,1308,195,NVDA
0,16,166.76,166.76,2022-11-15T00:00:00,1310,195,NVDA
0,16,159.5,159.5,2022-11-16T00:00:00,1312,195,NVDA
0,16,156.82,156.82,2022-11-17T00:00:00,1333,195,NVDA
0,16,154.08,154.08,2022-11-18T00:00:00,1333,195,NVDA
0,15,153.19,153.19,2022-11-21T00:00:00,1214,193,NVDA
0,15,160.39,160.39,2022-11-22T00:00:00,1214,193,NVDA
0,16,165.26,165.26,2022-11-23T00:00:00,1238,193,NVDA
0,16,165.19,165.19,2022-11-24T00:00:00,1238,193,NVDA
0,16,162.7,162.7,2022-11-25T00:00:00,1264,193,NVDA
0,15,158.27,158.27,2022-11-28T00:00:00,1176,193,NVDA
0,15,156.38,156.38,2022-11-29T00:00:00,1176,193,NVDA
0,15,169.28,169.28,2022-11-30T00:00:00,1176,193,NVDA
0,16,171.42,171.42,2022-12-01T00:00:00,1203,193,NVDA
0,16,168.83,168.83,2022-12-02T00:00:00,1218,193,NVDA
0,15,166.05,166.05,2022-12-05T00:00:00,1141,182,NVDA
0,15,159.87,159.87,2022-12-06T00:00:00,1141,182,NVDA
0,15,161.18,161.18,2022-12-07T00:00:00,1156,182,NVDA
0,16,171.72,171.72,2022-12-08T00:00:00,1193,182,NVDA
0,16,169.99,169.99,2022-12-09T00:00:00,1193,182,NVDA
0,15,175.34,175.34,2022-12-12T00:00:00,1126,175,NVDA
0,15,180.69,180.69,2022-12-13T00:00:00,1134,175,NVDA
0,15,176.68,176.68,2022-12-14T00:00:00,1140,175,NVDA
0,15,169.64,169.64,2022-12-15T00:00:00,1140,175,NVDA
0,14,162.59,162.59,2022-12-19T00:00:00,1096,175,NVDA
0,14,160.85,160.85,2022-12-20T00:00:00,1096,175,NVDA
0,14,165.02,165.02,2022-12-21T00:00:00,1096,175,NVDA
0,15,153.42,153.42,2022-12-22T00:00:00,1120,175,NVDA
0,15,152.07,152.07,2022-12-23T00:00:00,1148,175,NVDA
0,14,152.06,152.06,2022-12-26T00:00:00,1076,173,NVDA
0,14,141.22,141.22,2022-12-27T00:00:00,1076,173,NVDA
0,14,140.38,140.38,2022-12-28T00:00:00,1119,186,NVDA
0,15,146.02,146.02,2022-12-29T00:00:00,1171,186,NVDA
0,15,146.13,146.13,2022-12-30T00:00:00,1185,186,NVDA
2,21,309.42,309.42,2021-01-04T00:00:00,2892,302,QQQ
8,21,311.75,311.75,2021-01-05T00:00:00,2930,303,QQQ
3,21,307.49,307.49,2021-01-06T00:00:00,2955,303,QQQ
5,22,315.01,315.01,2021-01-07T00:00:00,3007,303,QQQ
1,22,319.11,319.11,2021-01-08T00:00:00,3029,303,QQQ
4,21,314.34,314.34,2021-01-11T00:00:00,2928,303,QQQ
5,21,313.98,313.98,2021-01-12T00:00:00,2958,304,QQQ
3,21,316.0,316.0,2021-01-13T00:00:00,2983,304,QQQ
0,21,314.25,314.25,2021-01-14T00:00:00,2983,304,QQQ
7,22,311.86,311.86,2021-01-15T00:00:00,3035,304,QQQ
4,21,316.44,316.44,2021-01-19T00:00:00,2809,287,QQQ
3,21,323.76,323.76,2021-01-20T00:00:00,2839,287,QQQ
3,22,326.51,326.51,2021-01-21T00:00:00,2914,290,QQQ
4,22,325.43,325.43,2021-01-22T00:00:00,2948,291,QQQ
2,21,328.36,328.36,2021-01-25T00:00:00,2830,291,QQQ
1,21,328.6,328.6,2021-01-26T00:00:00,2830,291,QQQ
0,21,319.56,319.56,2021-01-27T00:00:00,2994,301,QQQ
1,22,321.47,321.47,2021-01-28T00:00:00,3046,301,QQQ
2,22,314.68,314.68,2021-01-29T00:00:00,3156,301,QQQ
6,21,322.52,322.52,2021-02-01T00:00:00,3029,299,QQQ
1,21,327.75,327.75,2021-02-02T00:00:00,3062,299,QQQ
5,22,326.34,326.34,2021-02-03T00:00:00,3127,299,QQQ
5,23,330.32,330.32,2021-02-04T00:00:00,3208,301,QQQ
2,23,331.41,331.41,2021-02-05T00:00:00,3233,301,QQQ
5,22,333.58,333.58,2021-02-08T00:00:00,3119,301,QQQ
7,22,333.51,333.51,2021-02-09T00:00:00,3127,302,QQQ
4,22,332.73,332.73,2021-02-10T00:00:00,3139,303,QQQ
7,23,334.58,334.58,2021-02-11T00:00:00,3197,304,QQQ
3,23,336.45,336.45,2021-02-12T00:00:00,3224,304,QQQ
4,22,335.5,335.5,2021-02-16T00:00:00,3221,311,QQQ
6,22,333.97,333.97,2021-02-17T00:00:00,3237,312,QQQ
7,22,332.44,332.44,2021-02-18T00:00:00,3237,312,QQQ
6,22,331.04,331.04,2021-02-19T00:00:00,3237,312,QQQ
3,21,322.44,322.44,2021-02-22T00:00:00,3114,312,QQQ
4,21,321.52,321.52,2021-02-23T00:00:00,3114,312,QQQ
4,21,324.09,324.09,2021-02-24T00:00:00,3118,312,QQQ
1,22,312.7,312.7,2021-02-25T00:00:00,3173,312,QQQ
1,24,314.51,314.51,2021-02-26T00:00:00,3339,312,QQQ
6,23,323.59,323.59,2021-03-01T00:00:00,3275,310,QQQ
2,23,318.35,318.35,2021-03-02T00:00:00,3279,310,QQQ
4,23,309.21,309.21,2021-03-03T00:00:00,3279,310,QQQ
4,24,304.06,304.06,2021-03-04T00:00:00,3340,312,QQQ
5,24,308.79,308.79,2021-03-05T00:00:00,3371,312,QQQ
1,23,299.73,299.73,2021-03-08T00:00:00,3242,312,QQQ
1,23,311.8,311.8,2021-03-09T00:00:00,3242,312,QQQ
2,23,310.92,310.92,2021-03-10T00:00:00,3242,312,QQQ
5,24,318.08,318.08,2021-03-11T00:00:00,3393,312,QQQ
5,24,315.47,315.47,2021-03-12T00:00:00,3415,312,QQQ
3,23,318.83,318.83,2021-03-15T00:00:00,3276,312,QQQ
4,23,320.6,320.6,2021-03-16T00:00:00,3285,312,QQQ
2,23,322.0,322.0,2021-03-17T00:00:00,3288,312,QQQ
3,23,311.93,311.93,2021-03-18T00:00:00,3290,312,QQQ
4,23,313.48,313.48,2021-03-19T00:00:00,3290,312,QQQ
2,22,318.68,318.68,2021-03-22T00:00:00,3012,302,QQQ
0,22,317.06,317.06,2021-03-23T00:00:00,3012,302,QQQ
6,22,311.78,311.78,2021-03-24T00:00:00,3012,302,QQQ
3,23,311.27,311.27,2021-03-25T00:00:00,3066,302,QQQ
5,23,315.97,315.97,2021-03-26T00:00:00,3083,302,QQQ
3,22,315.84,315.84,2021-03-29T00:00:00,2949,302,QQQ
4,22,314.35,314.35,2021-03-30T00:00:00,2954,302,QQQ
3,22,318.98,318.98,2021-03-31T00:00:00,2954,302,QQQ
6,23,324.55,324.55,2021-04-01T00:00:00,2866,290,QQQ
3,22,331.09,331.09,2021-04-05T00:00:00,2748,286,QQQ
1,22,330.75,330.75,2021-04-06T00:00:00,2765,286,QQQ
5,22,331.64,331.64,2021-04-07T00:00:00,2769,286,QQQ
9,23,335.14,335.14,2021-04-08T00:00:00,2843,288,QQQ
0,23,337.12,337.12,2021-04-09T00:00:00,3002,288,QQQ
3,22,336.68,336.68,2021-04-12T00:00:00,2971,290,QQQ
4,23,340.63,340.63,2021-04-13T00:00:00,3043,290,QQQ
8,23,336.45,336.45,2021-04-14T00:00:00,3251,294,QQQ
5,23,341.62,341.62,2021-04-15T00:00:00,3251,294,QQQ
4,23,342.02,342.02,2021-04-16T00:00:00,3275,295,QQQ
3,22,338.89,338.89,2021-04-19T00:00:00,3159,296,QQQ
0,22,336.31,336.31,2021-04-20T00:00:00,3170,296,QQQ
1,22,339.3,339.3,2021-04-21T00:00:00,3170,296,QQQ
2,23,335.19,335.19,2021-04-22T00:00:00,3223,297,QQQ
5,28,339.44,339.44,2021-04-23T00:00:00,3381,297,QQQ
2,27,341.65,341.65,2021-04-26T00:00:00,3281,297,QQQ
1,32,340.0,340.0,2021-04-27T00:00:00,3439,297,QQQ
1,32,338.75,338.75,2021-04-28T00:00:00,3564,297,QQQ
4,33,340.21,340.21,2021-04-29T00:00:00,3620,297,QQQ
3,34,337.78,337.78,2021-04-30T00:00:00,3667,297,QQQ
6,33,336.13,336.13,2021-05-03T00:00:00,3740,296,QQQ
0,33,330.15,330.15,2021-05-04T00:00:00,3722,296,QQQ
4,33,329.01,329.01,2021-05-05T00:00:00,3755,296,QQQ
8,33,331.48,331.48,2021-05-06T00:00:00,3759,296,QQQ
4,34,334.11,334.11,2021-05-07T00:00:00,3805,296,QQQ
2,33,325.64,325.64,2021-05-10T00:00:00,3707,295,QQQ
2,33,325.31,325.31,2021-05-11T00:00:00,3691,295,QQQ
3,33,316.93,316.93,2021-05-12T00:00:00,4006,295,QQQ
4,33,319.34,319.34,2021-05-13T00:00:00,4001,296,QQQ
4,34,326.32,326.32,2021-05-14T00:00:00,4052,296,QQQ
7,33,324.44,324.44,2021-05-17T00:00:00,4072,296,QQQ
5,33,322.15,322.15,2021-05-18T00:00:00,4059,296,QQQ
4,33,322.74,322.74,2021-05-19T00:00:00,4341,296,QQQ
4,32,328.75,328.75,2021-05-20T00:00:00,4328,296,QQQ
2,33,326.96,326.96,2021-05-21T00:00:00,4352,296,QQQ
6,32,332.53,332.53,2021-05-24T00:00:00,4253,296,QQQ
4,31,332.99,332.99,2021-05-25T00:00:00,4141,296,QQQ
10,31,334.07,334.07,2021-05-26T00:00:00,4165,296,QQQ
8,31,332.9,332.9,2021-05-27T00:00:00,4105,296,QQQ
1,32,333.85,333.85,2021-05-28T00:00:00,4158,296,QQQ
10,31,332.8,332.8,2021-06-01T00:00:00,4027,296,QQQ
10,31,333.44,333.44,2021-06-02T00:00:00,3972,296,QQQ
11,31,329.87,329.87,2021-06-03T00:00:00,3972,296,QQQ
13,32,335.7,335.7,2021-06-04T00:00:00,4027,296,QQQ
11,31,336.53,336.53,2021-06-07T00:00:00,3919,296,QQQ
13,31,336.64,336.64,2021-06-08T00:00:00,3911,296,QQQ
11,31,336.86,336.86,2021-06-09T00:00:00,4007,296,QQQ
15,31,340.37,340.37,2021-06-10T00:00:00,3981,296,QQQ
8,32,341.19,341.19,2021-06-11T00:00:00,4053,296,QQQ
13,31,344.5,344.5,2021-06-14T00:00:00,3950,296,QQQ
10,31,342.15,342.15,2021-06-15T00:00:00,3858,296,QQQ
8,31,340.91,340.91,2021-06-16T00:00:00,3881,296,QQQ
18,30,345.23,345.23,2021-06-17T00:00:00,3762,296,QQQ
9,31,342.53,342.53,2021-06-18T00:00:00,3811,297,QQQ
8,30,344.27,344.27,2021-06-21T00:00:00,3673,297,QQQ
10,30,347.53,347.53,2021-06-22T00:00:00,3584,297,QQQ
18,30,347.66,347.66,2021-06-23T00:00:00,3686,301,QQQ
5,30,349.86,349.86,2021-06-24T00:00:00,3679,303,QQQ
10,31,349.48,349.48,2021-06-25T00:00:00,3743,304,QQQ
6,30,353.65,353.65,2021-06-28T00:00:00,3650,304,QQQ
7,30,354.96,354.96,2021-06-29T00:00:00,3652,307,QQQ
10,30,354.46,354.46,2021-06-30T00:00:00,3758,310,QQQ
18,31,354.61,354.61,2021-07-01T00:00:00,3748,314,QQQ
7,35,358.62,358.62,2021-07-02T00:00:00,3899,334,QQQ
25,34,360.13,360.13,2021-07-06T00:00:00,3821,331,QQQ
9,33,360.91,360.91,2021-07-07T00:00:00,3800,332,QQQ
12,33,358.79,358.79,2021-07-08T00:00:00,3746,332,QQQ
14,33,361.0,361.0,2021-07-09T00:00:00,3839,332,QQQ
13,32,362.42,362.42,2021-07-12T00:00:00,3796,332,QQQ
8,32,362.41,362.41,2021-07-13T00:00:00,3703,333,QQQ
7,32,363.1,363.1,2021-07-14T00:00:00,3841,335,QQQ
14,31,360.4,360.4,2021-07-15T00:00:00,3822,335,QQQ
5,32,357.59,357.59,2021-07-16T00:00:00,3852,335,QQQ
9,31,354.7,354.7,2021-07-19T00:00:00,3734,327,QQQ
7,31,358.78,358.78,2021-07-20T00:00:00,3666,327,QQQ
9,31,361.44,361.44,2021-07-21T00:00:00,3689,327,QQQ
10,31,363.96,363.96,2021-07-22T00:00:00,3670,327,QQQ
4,32,368.07,368.07,2021-07-23T00:00:00,3717,327,QQQ
8,31,368.47,368.47,2021-07-26T00:00:00,3650,326,QQQ
3,31,364.46,364.46,2021-07-27T00:00:00,3682,328,QQQ
8,31,365.84,365.84,2021-07-28T00:00:00,3704,328,QQQ
4,31,366.49,366.49,2021-07-29T00:00:00,3718,328,QQQ
7,32,364.61,364.61,2021-07-30T00:00:00,3765,328,QQQ
6,31,364.5,364.5,2021-08-02T00:00:00,3690,326,QQQ
13,31,366.84,366.84,2021-08-03T00:00:00,3632,326,QQQ
8,31,367.34,367.34,2021-08-04T00:00:00,3706,326,QQQ
8,31,369.74,369.74,2021-08-05T00:00:00,3665,316,QQQ
15,32,368.05,368.05,2021-08-06T00:00:00,3743,317,QQQ
12,31,368.7,368.7,2021-08-09T00:00:00,3624,315,QQQ
5,31,366.85,366.85,2021-08-10T00:00:00,3571,315,QQQ
6,31,366.23,366.23,2021-08-11T00:00:00,3682,315,QQQ
13,31,367.58,367.58,2021-08-12T00:00:00,3681,315,QQQ
8,32,368.83,368.83,2021-08-13T00:00:00,3794,315,QQQ
15,31,368.97,368.97,2021-08-16T00:00:00,3683,312,QQQ
18,31,365.67,365.67,2021-08-17T00:00:00,3651,312,QQQ
5,31,362.19,362.19,2021-08-18T00:00:00,3674,312,QQQ
0,30,364.0,364.0,2021-08-19T00:00:00,3599,312,QQQ
